"","vec"
"1948",57623.935812899
"1949",52641.0624321319
"1950",31976.3258769792
"1951",56292.4451045887
"1952",39491.8013496713
"1953",40207.3685852112
"1954",33924.1805766004
"1955",35617.0208216905
"1956",57570.4912516351
"1957",40220.4498508676
"1958",31267.8065711708
"1959",56535.9635678689
"1960",41656.9622127105
"1961",46355.9961402664
"1962",39172.7636664738
"1963",34124.4123194278
"1964",48241.350313227
"1965",49697.7916090268
"1966",34425.4212085868
"1967",47828.5186623378
"1968",45063.1259391861
"1969",34584.89899274
"1970",43022.7459501959
"1971",37470.1738300517
"1972",40984.6562012096
"1973",38563.1683960568
"1974",67575.9607991
"1975",35810.9512877139
"1976",35662.993410186
"1977",31772.907697649
"1978",45834.5073545758
"1979",40523.3855128109
"1980",38343.0602795161
"1981",58479.5192012559
"1982",37997.0126807414
"1983",43114.6781074171
"1984",37952.1257368785
"1985",30451.8170543568
"1986",55109.6865070801
"1987",58520.5066849803
"1988",43752.7920678563
"1989",32247.1642452381
"1990",38599.006385286
"1991",41606.5270025084
"1992",37421.928607245
"1993",41906.759400102
"1994",40807.4519824253
"1995",47966.3765609458
"1996",34747.0907491348
"1997",49108.834177481
"1998",37719.7976679298
"1999",34481.2482044924
"2000",41949.7134947776
"2001",52640.2436951568
"2002",43185.7617774295
"2003",42236.8967589474
"2004",32555.6683957446
"2005",46752.1641178887
"2006",29476.8931671977
"2007",50010.1746720345
"2008",42594.7540507861
"2009",44052.1453883341
"2010",32553.3764056479
"2011",54541.3344182134
"2012",42178.9236089312
"2013",42014.0488337082
"2014",42211.0416315876
"2015",28262.65365808
"2016",28667.1673187147
"2017",42615.4288583633
"2018",41283.6344628034
"2019",56974.6286984964
"2020",36285.8508613665
"2021",37263.8275300103
"2022",42956.7191970854
"2023",48028.4312373017
"2024",29555.196485958
"2025",43944.2196324331
"2026",39010.1817188312
"2027",56356.2344716093
"2028",39350.5070541812
"2029",42735.5401300744
"2030",47277.7416541161
"2031",30868.0175022529
"2032",46808.2286317338
"2033",46595.8696435503
"2034",41732.3913627772
"2035",40175.5868015596
"2036",38253.2404057638
"2037",54003.341607118
"2038",29925.3616049698
"2039",71001.6886715511
"2040",49106.8616871491
"2041",40482.1102066286
"2042",40720.6607828917
"2043",56307.0221044589
"2044",45947.3447105657
"2045",45588.6526312032
"2046",39926.4062059018
"2047",36550.0826432744
"2048",32747.2745114509
"2049",40467.7522947513
"2050",38214.5975760059
"2051",35117.7241212797
"2052",32485.9276101343
"2053",43461.0393695038
"2054",43095.504374866
"2055",43425.1059157288
"2056",32930.5046151902
"2057",51441.1155018073
"2058",56450.9063877348
"2059",44154.9865621539
"2060",40437.9863019607
"2061",35583.5555830617
"2062",42941.6423808546
"2063",42830.8597026603
"2064",39576.0488986122
"2065",55919.4296773781
"2066",34329.922248333
"2067",40086.6516786076
"2068",42722.7233600894
"2069",27483.2610939254
"2070",38650.3818198229
"2071",55893.5723823908
"2072",40595.6004438948
"2073",35153.8687699017
"2074",40277.8566690446
"2075",32725.7063653619
"2076",33742.9032701565
"2077",59975.3699292262
"2078",37160.1113173842
"2079",33980.0239534699
"2080",28569.1301321684
"2081",46125.0627570552
"2082",47359.8193215001
"2083",45366.5407472798
"2084",31319.2596963711
"2085",41705.6267884695
"2086",35226.4156925765
"2087",38238.1732794971
"2088",43551.5899706186
"2089",43475.0052122309
"2090",42120.6164127683
"2091",31702.9433398578
"2092",46745.8658311962
"2093",39531.1736329197
"2094",51527.7115625614
"2095",29662.875359863
"2096",42585.3054426083
"2097",47129.7655116226
"2098",34353.5136511778
"2099",49038.3994272677
"2100",39608.4697263346
"2101",45915.1213903731
"2102",34562.1471011436
"2103",37967.880479947
"2104",38502.3100891993
"2105",55777.6335291064
"2106",38202.2013409977
"2107",37561.4311994333
"2108",37351.4073093226
"2109",33378.0432536238
"2110",41184.2101936254
"2111",35281.1655975216
"2112",54097.0300639956
"2113",35744.0070363819
"2114",38806.2031069971
"2115",49102.275369774
"2116",36622.7560779753
"2117",31789.0370048515
"2118",39627.8927469586
"2119",43139.278644441
"2120",32130.641865235
"2121",37300.2648125151
"2122",37937.0719391533
"2123",52594.3166573782
"2124",36898.4341268248
"2125",36027.8226849474
"2126",34904.1359788536
"2127",47957.4248619875
"2128",47552.6925222226
"2129",47918.2438466974
"2130",32504.26059993
"2131",58164.9045078306
"2132",35229.8297904152
"2133",50800.0646057616
"2134",52637.7397093246
"2135",55869.7514972621
"2136",41929.7116616774
"2137",35680.405898682
"2138",39741.4393941756
"2139",37693.049229593
"2140",32111.9664831724
"2141",48106.8884601007
"2142",44745.7628527809
"2143",42447.5015545542
"2144",42556.8898029322
"2145",42095.5996087641
"2146",40750.6934677325
"2147",38695.6241413075
"2148",62953.026160763
"2149",38623.8035728074
"2150",38758.78142875
"2151",36525.1499996254
"2152",43810.1729939162
"2153",44408.9920691993
"2154",46900.9464956753
"2155",50481.7411592927
"2156",38115.2929748088
"2157",38299.16395772
"2158",49605.0803766169
"2159",32447.1154427496
"2160",42774.0039252478
"2161",34883.9544120621
"2162",42583.8998580629
"2163",45220.8783263323
"2164",52933.9898306407
"2165",38493.8002420533
"2166",37789.2649644504
"2167",38560.9477158474
"2168",44630.1502597529
"2169",47746.9459394841
"2170",41486.8524911463
"2171",41381.3744026208
"2172",36069.8656162832
"2173",40302.0809329726
"2174",39033.7438434911
"2175",37892.4842927759
"2176",32341.5946463574
"2177",36490.2419705427
"2178",43958.7170936164
"2179",35333.2890606763
"2180",47000.1165656103
"2181",39138.281318541
"2182",44546.9720317386
"2183",43301.9708687314
"2184",43137.1329628072
"2185",46411.2030688863
"2186",45241.7751255515
"2187",50032.4837841589
"2188",33338.3612614145
"2189",51731.8488101248
"2190",42843.8922273998
"2191",41212.8463851048
"2192",54954.2160146362
"2193",33249.3258141387
"2194",34036.3805125705
"2195",47501.1770289169
"2196",39138.4605614467
"2197",34727.2968758179
"2198",44227.48658776
"2199",48945.9288307578
"2200",38216.6741218986
"2201",39618.4641702371
"2202",49174.1458044418
"2203",45237.476000048
"2204",29687.6830165791
"2205",38064.4908382283
"2206",41397.8763316138
"2207",34310.4381794388
"2208",39646.8808125771
"2209",45769.3976055266
"2210",33732.2452196141
"2211",32779.0445660756
"2212",53578.5211523296
"2213",48300.1850818716
"2214",31015.8117260419
"2215",38011.1145569464
"2216",54688.2062179314
"2217",43237.6802389936
"2218",40082.5854488652
"2219",35104.6102915518
"2220",49832.5777236239
"2221",43475.5280192366
"2222",60398.3809467492
"2223",38250.3886107021
"2224",39127.9581952711
"2225",55211.9941769988
"2226",31822.6906241136
"2227",41979.1552611216
"2228",38798.7742621277
"2229",44515.2698358129
"2230",53011.7498252228
"2231",42984.0081587974
"2232",44591.0277871851
"2233",40352.1602847451
"2234",31996.020947693
"2235",36845.6431500168
"2236",43606.3672389588
"2237",35490.0300254347
"2238",111108.611026583
"2239",30643.5568786822
"2240",46289.065833414
"2241",37529.9116581529
"2242",45310.0220875145
"2243",43255.0674115847
"2244",37681.3109723926
"2245",47428.1161359406
"2246",57247.5126750443
"2247",48964.998584673
"2248",47242.0985610475
"2249",41264.6822073295
"2250",43848.4105635458
"2251",42616.72374308
"2252",36794.3750623461
"2253",37116.5831808146
"2254",41287.5494764732
"2255",43106.3939316612
"2256",32445.5934603688
"2257",40580.238103552
"2258",33747.3492628682
"2259",51830.4046000875
"2260",34954.5570045679
"2261",62152.205110726
"2262",33643.3964990859
"2263",64315.2912383618
"2264",35209.1155598087
"2265",36629.9169849055
"2266",44339.7795140432
"2267",48583.0407862763
"2268",33095.5264821719
"2269",42059.1008841235
"2270",37522.01655997
"2271",46603.9800105705
"2272",37344.1479124436
"2273",40037.6699752871
"2274",35149.7165496841
"2275",40292.1020928466
"2276",33706.5541554072
"2277",36982.246390799
"2278",41365.0729713011
"2279",41058.5002857654
"2280",51363.7812667002
"2281",35345.1653515371
"2282",35194.8977713092
"2283",56931.7588058379
"2284",35081.8881025965
"2285",46554.690864346
"2286",36788.6590182647
"2287",36274.559316376
"2288",48014.8211395549
"2289",59670.9775051189
"2290",44134.8608301799
"2291",44715.4782520452
"2292",47265.9900906697
"2293",38907.2128299677
"2294",40611.6097814277
"2295",42142.0871906196
"2296",37206.3322404047
"2297",37947.037009351
"2298",54834.1065180504
"2299",40383.7324944333
"2300",39441.7310787297
"2301",40991.851373044
"2302",37124.8978855486
"2303",42322.9922303626
"2304",39070.7749246074
"2305",37618.5173174658
"2306",32923.9491523333
"2307",44197.6573128038
"2308",42252.1893273784
"2309",39836.2597700741
"2310",38397.3380030051
"2311",52864.1511469484
"2312",33313.9419827392
"2313",53425.395344472
"2314",34005.871527701
"2315",34592.1984992488
"2316",41517.1734052843
"2317",51864.5161205044
"2318",43877.562869337
"2319",42172.0941972994
"2320",47187.9594064671
"2321",40194.306387713
"2322",46228.6764252549
"2323",34035.0193764152
"2324",37477.3939668286
"2325",41792.7948200164
"2326",57633.9323906935
"2327",36612.5009752754
"2328",37275.7871164803
"2329",53828.3552286695
"2330",39969.61801058
"2331",38564.8334048103
"2332",35542.3427701
"2333",39799.6201247557
"2334",46952.129534328
"2335",37661.166957793
"2336",34927.764576819
"2337",47233.3952803138
"2338",42915.6976289039
"2339",99874.0288053548
"2340",36841.8549068624
"2341",44663.0690102066
"2342",36255.1088097897
"2343",36291.4978642555
"2344",42056.7769389152
"2345",36192.3599847017
"2346",40739.6286090226
"2347",27977.8600481512
"2348",41427.1180064472
"2349",34064.1156073266
"2350",38857.1243448831
"2351",34671.8742406522
"2352",34821.9077449725
"2353",39417.8456598991
"2354",45043.5344167184
"2355",52996.9232824339
"2356",36489.3415242677
"2357",30104.4074204937
"2358",55375.7767947364
"2359",36268.2465104963
"2360",44263.2407095142
"2361",40431.4861887612
"2362",48906.3344778479
"2363",34743.1761422903
"2364",31679.0586529601
"2365",69867.7444102167
"2366",34630.0397029047
"2367",28618.6386759099
"2368",40972.1546040597
"2369",38847.4438362902
"2370",40376.5875911094
"2371",40120.1878651863
"2372",41143.8609755793
"2373",35829.3783654059
"2374",39791.5062514761
"2375",37861.3396988573
"2376",65461.6595785477
"2377",33153.3973232302
"2378",33469.3800848728
"2379",38222.0674368824
"2380",27160.1929654401
"2381",42259.8312979197
"2382",38617.6381478996
"2383",43146.3261275877
"2384",38817.7772433076
"2385",54958.3154802904
"2386",36370.7150890875
"2387",59720.286793266
"2388",34104.2912991338
"2389",50700.2649250413
"2390",60630.7960020912
"2391",44278.472078662
"2392",37204.6082468445
"2393",45788.2198340299
"2394",32074.2610220869
"2395",35220.6463037497
"2396",55559.1482301623
"2397",55583.0566754663
"2398",49261.6704137127
"2399",47004.9249587579
"2400",36798.9431438073
"2401",51575.6953161306
"2402",54339.1801600016
"2403",44953.0906473274
"2404",40571.3205097429
"2405",42355.0034994375
"2406",31438.4983756477
"2407",39337.9103304484
"2408",28819.6544933018
"2409",40821.5203286311
"2410",34193.2240408369
"2411",42061.6658345603
"2412",35256.2429325706
"2413",32475.7367814565
"2414",56087.5624741185
"2415",44262.9958701186
"2416",35656.4375159651
"2417",50808.932177631
"2418",50207.8955883165
"2419",55293.8819468493
"2420",41618.3323771751
"2421",29857.8006770439
"2422",33293.6502865434
"2423",37383.9671690716
"2424",47048.9682573343
"2425",47063.8000081387
"2426",33059.7075940768
"2427",52856.2249239218
"2428",33532.077481716
"2429",48205.2387579699
"2430",35930.9337507433
"2431",55071.1113288444
"2432",47959.3988608671
"2433",44520.491191245
"2434",55583.6933502377
"2435",45905.1428798586
"2436",43008.3784820645
"2437",39694.4937775127
"2438",44362.2784203105
"2439",35332.8707003133
"2440",46953.7625185806
"2441",42916.9968571887
"2442",41494.7219197389
"2443",71069.304241344
"2444",55725.2911669047
"2445",34194.2114532775
"2446",38683.7066092558
"2447",38805.2280073536
"2448",41857.6790644757
"2449",30177.4906254979
"2450",41525.5638814935
"2451",49410.7106146898
"2452",50892.3399521799
"2453",45380.4308802658
"2454",34991.1113232281
"2455",48896.7760233855
"2456",36310.0776271432
"2457",44498.7965408208
"2458",55123.6442543692
"2459",39608.3542148038
"2460",37791.8629397975
"2461",44764.8839321916
"2462",45676.6729769694
"2463",31028.4899168932
"2464",44621.0198275583
"2465",33997.2601765736
"2466",37479.2788061041
"2467",47466.058427566
"2468",41878.3117719845
"2469",32622.2890877902
"2470",42664.0448141863
"2471",40280.1948372622
"2472",40006.9717311751
"2473",50768.6956416841
"2474",45527.6815547006
"2475",36182.1291857711
"2476",61554.4232481764
"2477",35654.5874011169
"2478",39728.4120311135
"2479",48697.0115304415
"2480",51524.3258561675
"2481",48294.7124399466
"2482",43729.5822274744
"2483",46806.4815906855
"2484",49182.2462278921
"2485",33451.2884574188
"2486",64713.1167444099
"2487",40301.7447722652
"2488",39039.3715801258
"2489",47298.0514438638
"2490",43590.8850797198
"2491",38029.0421655217
"2492",36755.2265909725
"2493",39488.2092244814
"2494",36176.0290703902
"2495",51380.8250182874
"2496",40702.3090390058
"2497",46080.0603009466
"2498",31269.3316899009
"2499",32299.7434533874
"2500",37429.4160484764
"2501",29670.9540676265
"2502",38208.3167427503
"2503",48806.3415632621
"2504",42005.0185895956
"2505",41115.1473383719
"2506",32467.7748531692
"2507",42840.2509421954
"2508",40113.0420196495
"2509",49672.3183180158
"2510",54631.5632163751
"2511",42450.0566519424
"2512",52223.4044853282
"2513",34139.6520548275
"2514",48110.4965454422
"2515",57042.3915199182
"2516",41234.0885357697
"2517",44167.6592605977
"2518",43149.2665270306
"2519",39149.6716448801
"2520",29908.0555311393
"2521",53011.4909460927
"2522",44321.7785437273
"2523",67404.3781890719
"2524",39206.2332259356
"2525",33260.3182156683
"2526",36453.9657448331
"2527",36521.8443863615
"2528",41951.8788813003
"2529",39283.4567294499
"2530",44307.274796365
"2531",43262.9715398231
"2532",36597.4828257044
"2533",34074.0148928956
"2534",35128.9996327158
"2535",39395.6708636773
"2536",39788.415931461
"2537",38891.8524961364
"2538",41259.7773712073
"2539",50175.6401001274
"2540",38411.8508125161
"2541",29206.5426290898
"2542",56410.7269683847
"2543",49381.6331316921
"2544",45371.1666169531
"2545",39003.6712184518
"2546",45079.5049644216
"2547",36036.4630319788
"2548",47105.9838338549
"2549",49495.4918107322
"2550",40646.7870565039
"2551",50630.5139455571
"2552",40701.8784156638
"2553",36204.795653319
"2554",42755.1595660179
"2555",38678.6041851541
"2556",36105.5656015844
"2557",36110.9080032833
"2558",38262.476087761
"2559",46490.3563580286
"2560",37430.6101851348
"2561",36156.8746054651
"2562",48188.6191396847
"2563",32278.6515813601
"2564",36847.6888979869
"2565",50071.9834058207
"2566",38656.9503853855
"2567",54332.3201176244
"2568",30129.5339689405
"2569",34368.2608474227
"2570",54424.535440735
"2571",38085.5880969617
"2572",49657.5244744666
"2573",39620.2454615684
"2574",42900.1136851038
"2575",35233.6116745182
"2576",37978.0667301556
"2577",48097.2609687909
"2578",39366.632338271
"2579",43465.598616975
"2580",42761.5482559264
"2581",29181.1196290574
"2582",37099.1346466844
"2583",53394.6205580516
"2584",51967.1520018927
"2585",38855.5824145797
"2586",46383.1619113866
"2587",42965.6656627057
"2588",35553.1662444376
"2589",41058.3374211802
"2590",35626.069777285
"2591",43152.6792237405
"2592",39406.0325775026
"2593",56747.3612523227
"2594",52085.419755378
"2595",45166.8668675792
"2596",36652.8443974556
"2597",39183.8936041626
"2598",39411.1158780482
"2599",46754.1172928678
"2600",47063.0861140442
"2601",47713.8874742263
"2602",33345.8042490952
"2603",37225.9140881164
"2604",34504.8265103711
"2605",40974.934602493
"2606",38541.842833916
"2607",44940.6624428549
"2608",31720.9422426818
"2609",48371.5853437587
"2610",38949.2905308715
"2611",43686.6924172905
"2612",51879.5342754406
"2613",31027.1148869664
"2614",39095.2460573255
"2615",54824.4128047171
"2616",42230.6370493648
"2617",36794.1863076733
"2618",46433.2334862112
"2619",44781.2455765616
"2620",46593.8800126328
"2621",43182.8563656421
"2622",49297.3625753568
"2623",59003.9418990638
"2624",39360.3597621504
"2625",53207.2315387955
"2626",47052.6161385522
"2627",37879.3374321971
"2628",45323.7302271197
"2629",37213.3374465058
"2630",32619.281512784
"2631",45310.0717213723
"2632",35439.019013885
"2633",49466.4988354065
"2634",44351.5947131786
"2635",56808.2378806734
"2636",45041.4639987269
"2637",50535.4737859921
"2638",60968.6525423085
"2639",35899.8958000695
"2640",27078.6254708551
"2641",37208.3045088
"2642",36064.8129063849
"2643",45451.5011473097
"2644",31420.2679037086
"2645",46633.25936736
"2646",51006.1109275863
"2647",28274.8589519827
"2648",40234.5560691574
"2649",65924.0117346656
"2650",39819.8160225046
"2651",58024.3477125629
"2652",44602.598776222
"2653",31770.6860035878
"2654",49583.3717467084
"2655",38952.2427245626
"2656",32148.7616168607
"2657",42802.1755460451
"2658",36427.0840666494
"2659",48319.1299475958
"2660",42824.718733086
"2661",31940.1618626023
"2662",45850.8252628771
"2663",25716.751427247
"2664",40197.0728532473
"2665",34874.4708666638
"2666",50917.9109038483
"2667",47360.3767131706
"2668",54997.4504684591
"2669",40938.904309863
"2670",46840.0024057613
"2671",33347.7699735093
"2672",51562.0452707753
"2673",54938.4757626459
"2674",45508.15193126
"2675",51212.7589107193
"2676",42936.5789636012
"2677",55313.6724229364
"2678",34935.5183094376
"2679",42668.6656621692
"2680",42759.0686216599
"2681",45084.4176353716
"2682",41020.9012297499
"2683",48645.0693936771
"2684",41836.3380881836
"2685",41934.0239492669
"2686",41256.7532783265
"2687",34313.8156618753
"2688",39354.0377936069
"2689",43500.4199756156
"2690",54178.3362698508
"2691",32463.3771580874
"2692",46984.2773433878
"2693",33387.8046082039
"2694",35291.3644809467
"2695",37004.167639858
"2696",36050.7549657315
"2697",34848.3582276254
"2698",46493.6964083045
"2699",45016.2911689309
"2700",39225.8419649019
"2701",34511.4907918506
"2702",49760.4031228443
"2703",37592.3520539954
"2704",43206.7209991071
"2705",39158.8745671846
"2706",36600.108354087
"2707",48189.418857208
"2708",40074.3410861289
"2709",44977.3177887014
"2710",35577.4913064298
"2711",48707.2060937581
"2712",46637.8696011812
"2713",28599.1185524677
"2714",31512.1303222512
"2715",43159.6792809579
"2716",56361.0618308538
"2717",53436.5744142279
"2718",39190.2656274717
"2719",37218.8789085764
"2720",35434.4344063587
"2721",40450.1716819066
"2722",45669.2695328119
"2723",30936.4269127394
"2724",44208.2816940442
"2725",40204.5931327193
"2726",39119.2677091928
"2727",37253.1965628789
"2728",34567.5492171796
"2729",49718.4607484142
"2730",53099.9306139892
"2731",34042.621031221
"2732",43610.4583144414
"2733",43614.6528735577
"2734",39459.1380515045
"2735",37193.8339859953
"2736",34578.4240513801
"2737",33712.1860454453
"2738",43580.2151419221
"2739",38408.5346014814
"2740",39173.9956263229
"2741",37483.0780504747
"2742",31704.4976595056
"2743",50685.5014065945
"2744",36971.8818283775
"2745",33413.0115949753
"2746",38568.2288830191
"2747",62512.8755987407
"2748",54423.9384963993
"2749",31282.6579428322
"2750",40053.2404912966
"2751",38150.2637553964
"2752",39329.5677868257
"2753",46558.2486541827
"2754",38850.2843433841
"2755",30356.1436263075
"2756",58116.3803188935
"2757",39259.9304203707
"2758",40862.711487313
"2759",39949.8829929732
"2760",39794.3993723711
"2761",41159.7966599711
"2762",51574.5060444679
"2763",34649.60123546
"2764",44601.9268849795
"2765",37785.5488426096
"2766",36024.5182191684
"2767",36399.4715193493
"2768",41485.0994611539
"2769",70376.346137454
"2770",51467.9572600736
"2771",54576.7103078526
"2772",36499.008492213
"2773",46456.7100856246
"2774",49958.6087272338
"2775",47408.862039089
"2776",46163.2407346152
"2777",33509.3377433585
"2778",47675.6728150457
"2779",42200.774393366
"2780",47308.4020543578
"2781",43348.161704023
"2782",32455.0654703975
"2783",70696.759198158
"2784",44655.1795964289
"2785",46680.7129735075
"2786",40227.5569308718
"2787",45224.1681904326
"2788",47912.5104683612
"2789",44890.3098285355
"2790",43396.2293736638
"2791",36587.4335172973
"2792",43733.6096121571
"2793",39860.198600892
"2794",36277.5924531962
"2795",49080.6586776037
"2796",31649.9202536926
"2797",40394.0899297286
"2798",31859.4162623424
"2799",45232.3698194951
"2800",40122.5812634954
"2801",45300.9200881642
"2802",37786.3590698476
"2803",42806.3299355612
"2804",49422.3372468841
"2805",37607.7670372504
"2806",50948.9984714532
"2807",42535.5699817226
"2808",36932.9232206715
"2809",45837.1941460725
"2810",47105.4757744757
"2811",43727.7284014039
"2812",52963.2267970132
"2813",39510.4814415142
"2814",48438.0579344505
"2815",32812.3896458672
"2816",53600.736175002
"2817",45243.2263944011
"2818",60781.6793089003
"2819",35408.2967452291
"2820",59032.4243237905
"2821",40724.241252354
"2822",41073.7060125362
"2823",33273.2018205877
"2824",33555.5500556234
"2825",35706.1664071356
"2826",42087.0098998881
"2827",34886.7529691247
"2828",48804.651010309
"2829",31329.6664299735
"2830",41057.6605524419
"2831",54366.5833706858
"2832",45903.7792972
"2833",46666.9659297768
"2834",44294.7412432215
"2835",63415.5608490978
"2836",37947.8113586271
"2837",40720.0888754843
"2838",33806.4745064908
"2839",34931.1047824232
"2840",33825.2308571366
"2841",43672.2833547485
"2842",41661.8348365062
"2843",36587.9484455185
"2844",37920.748944345
"2845",48106.5162596966
"2846",59364.8791404523
"2847",43114.0515692544
"2848",37923.1987012286
"2849",39153.1977686244
"2850",37379.1572869324
"2851",31271.1419695244
"2852",45441.094921312
"2853",33448.896938408
"2854",43610.8702996555
"2855",36940.3380881362
"2856",59989.9402531078
"2857",73981.3419397995
"2858",31402.8044073966
"2859",39106.4610138406
"2860",38157.3289649666
"2861",41826.497937719
"2862",43904.0025612265
"2863",44241.8027071203
"2864",50166.4610885743
"2865",32842.3080144721
"2866",38113.9646245654
"2867",44657.6160366593
"2868",32058.8382183561
"2869",38682.18549797
"2870",37069.3845606871
"2871",33624.9876418417
"2872",51403.4600440238
"2873",47766.622381488
"2874",47303.2624678376
"2875",41941.2794578993
"2876",39950.1902749018
"2877",35635.5860037314
"2878",36607.1179458447
"2879",42299.6648043726
"2880",38840.1147246855
"2881",45665.6654229647
"2882",43846.8840080664
"2883",30735.396597992
"2884",37721.1492300657
"2885",41147.8991623531
"2886",38653.5446959637
"2887",55930.3948959809
"2888",46103.6621723812
"2889",48072.8937464681
"2890",44292.5409655229
"2891",51039.3339954803
"2892",30558.0641509052
"2893",35581.2288025405
"2894",26028.3729008237
"2895",41970.423894814
"2896",38374.1439604729
"2897",42040.242406435
"2898",29741.562781367
"2899",50056.4155714795
"2900",36364.3824813393
"2901",34359.5677994265
"2902",36228.1928304257
"2903",41794.3448474233
"2904",39604.4017316282
"2905",37584.2241312688
"2906",44109.3379403381
"2907",62920.0794854581
"2908",33780.0141680268
"2909",43717.3803580706
"2910",38861.9471886167
"2911",41693.4086126321
"2912",43942.874279515
"2913",43048.4987390308
"2914",37021.3259222478
"2915",53684.9910332144
"2916",47865.9191459449
"2917",31884.1986343538
"2918",32457.8350979079
"2919",31003.0509129838
"2920",43743.6034985567
"2921",46899.943831941
"2922",38375.9297613982
"2923",49579.6500240236
"2924",43322.3788696297
"2925",51179.6634578754
"2926",47843.7763259549
"2927",48403.5275958693
"2928",42857.4933985557
"2929",43672.635457099
"2930",35365.755637704
"2931",34892.464630475
"2932",35848.2714972671
"2933",30686.4414963829
"2934",43888.7989258643
"2935",74814.0028818625
"2936",53310.9811571668
"2937",36749.0679763536
"2938",37624.0274465823
"2939",43090.4661679435
"2940",35705.7539908667
"2941",47905.9688564068
"2942",44746.4153484159
"2943",29955.2872414184
"2944",31281.9815667778
"2945",47539.4463874498
"2946",44322.1527754737
"2947",44690.0008453689
"2948",41466.4608179193
"2949",43172.3820961316
"2950",38093.7485628202
"2951",48224.2078991495
"2952",52228.7068663576
"2953",48923.756541046
"2954",42240.102181853
"2955",42911.760119951
"2956",34573.990018132
"2957",37310.8739990969
"2958",34213.8544520652
"2959",56677.2255554698
"2960",64370.2347562489
"2961",53203.1828339524
"2962",38193.9921489904
"2963",37621.1014147099
"2964",32939.8225847343
"2965",38280.1304813922
"2966",38401.7242550312
"2967",55709.647389531
"2968",35023.7764964793
"2969",32421.7476462017
"2970",64738.1434896711
"2971",56243.1169262664
"2972",40361.7463539526
"2973",55423.9499361279
"2974",38691.8053272061
"2975",60246.6651950323
"2976",25978.7941548369
"2977",45495.3709877465
"2978",46206.4249876687
"2979",31475.7848443711
"2980",49533.9793986425
"2981",57657.0017831136
"2982",38349.7132501506
"2983",37005.4947583949
"2984",34495.5694732036
"2985",58177.3054007143
"2986",35747.9271401159
"2987",41950.6624373073
"2988",46017.0454768628
"2989",33844.7282422074
"2990",36205.1929689211
"2991",43293.2880773614
"2992",38946.4381529589
"2993",41074.7215207071
"2994",37362.5644137256
"2995",41363.3014139452
"2996",39557.2408864114
"2997",35738.5713726204
"2998",45437.8772107657
"2999",40344.8620946491
"3000",34522.7922132362
"3001",35946.990241496
"3002",29584.0591177152
"3003",33493.266754735
"3004",31909.4893357621
"3005",36173.7443392006
"3006",30384.1663091063
"3007",34503.0310545889
"3008",43485.0972442369
"3009",44685.7398557594
"3010",44963.7410567876
"3011",43604.7942301305
"3012",55105.4857046189
"3013",35286.1483126552
"3014",35608.0599976073
"3015",42153.1162481323
"3016",78239.3017959428
"3017",44333.260118645
"3018",37734.4651062912
"3019",44719.5439178721
"3020",50290.2332900772
"3021",34902.7785369737
"3022",78877.7459731963
"3023",43124.1991148341
"3024",37467.651712352
"3025",39019.1366252946
"3026",44672.7000401098
"3027",47865.8187983601
"3028",45392.4083899011
"3029",42043.3187787515
"3030",36327.8106721427
"3031",36411.8121776939
"3032",46904.767512579
"3033",38347.46603195
"3034",45167.1481913117
"3035",43346.9141694607
"3036",42702.8923028452
"3037",30032.2983291447
"3038",27481.6262207511
"3039",40562.141919595
"3040",36593.4953805139
"3041",31613.0676782707
"3042",38660.824332613
"3043",35633.8883099239
"3044",34246.0158406462
"3045",46476.941193301
"3046",42490.24906418
"3047",33419.4436239578
"3048",34312.2287609036
"3049",44105.8055947911
"3050",43483.0874832781
"3051",43039.3281066453
"3052",42297.9449675036
"3053",67015.2692075331
"3054",39382.3905242334
"3055",37942.9856948684
"3056",37688.1211799493
"3057",50599.7902301156
"3058",44721.7802113442
"3059",36230.9053697833
"3060",56523.8691254141
"3061",60311.2685023446
"3062",37940.6553067358
"3063",51651.344853954
"3064",46721.2743124824
"3065",43132.9870301685
"3066",42210.4845375077
"3067",44983.6000952512
"3068",43135.0687353805
"3069",47633.5359815411
"3070",50534.8802481127
"3071",55059.0190545756
"3072",43375.1954139335
"3073",32120.8270402614
"3074",35895.1360965631
"3075",29217.2013085886
"3076",40198.3874131744
"3077",44407.0971708225
"3078",39732.945260716
"3079",35776.8009106031
"3080",47076.280197522
"3081",44544.504551507
"3082",31988.630268932
"3083",31225.3894979394
"3084",38656.773135636
"3085",46349.8954288568
"3086",43019.475206082
"3087",37092.6062186143
"3088",44827.0053330729
"3089",40443.7126445184
"3090",47657.6217408876
"3091",38083.6665968684
"3092",41171.4854361715
"3093",40691.5356138661
"3094",39467.7112162675
"3095",39828.6739340879
"3096",38626.2382240471
"3097",37549.7404757461
"3098",34354.8419119599
"3099",39558.5430421809
"3100",29431.1492941656
"3101",31521.8275907031
"3102",34508.8780627995
"3103",39115.8427776368
"3104",44404.6772783134
"3105",45439.1682139943
"3106",40622.0539858441
"3107",31824.9867641985
"3108",45123.6853208419
"3109",43341.9978131876
"3110",40283.6028471985
"3111",35591.2848554192
"3112",35971.7634702969
"3113",44661.7528330718
"3114",49129.1277049439
"3115",37884.4793775064
"3116",37186.0942932632
"3117",31932.2663429269
"3118",37581.6666373241
"3119",37271.2049428567
"3120",40525.6998862286
"3121",41106.2174197131
"3122",41422.7456656202
"3123",46467.9719712568
"3124",53438.3227948264
