"Date","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY","medium_cd","hyd_cond_cd","samp_type_cd","hyd_event_cd","dqi_cd","rpt_lev_cd","site"
1975-05-28,4.1,4.1,1,4.1,45802,5,149,1975.40353881279,1505,1975,0.56965293493984,-0.821885353145088,"WS","A","9","9","A",NA,"06805565"
1980-04-03,5.6,5.6,1,5.6,47574,4,94,1980.25489526412,1564,1980,0.999527014573898,-0.0307530020809428,"WS","A","9","9","A",NA,"06805565"
1980-07-30,4.4,4.4,1,4.4,47692,7,212,1980.5772996357,1567,1980,-0.466816848199469,-0.884354018613086,"WS","A","9","9","A",NA,"06805565"
1981-03-23,2.8,2.8,1,2.8,47928,3,83,1981.22271689498,1575,1981,0.985342714797635,0.170586442589168,"WS","A","9","9","A",NA,"06805565"
1973-03-30,5.9,5.9,1,5.9,45013,3,90,1973.24189497717,1479,1973,0.998703584048362,0.0509033516475808,"WS","A","9","9","A",NA,"06806495"
1973-06-14,7.7,7.7,1,7.7,45089,6,166,1973.45011415525,1482,1973,0.308334761482834,-0.951277916731658,"WS","A","9","9","A",NA,"06806495"
1973-09-26,0.88,0.88,1,0.88,45193,9,270,1973.7350456621,1485,1973,-0.995588923627305,-0.0938226792978355,"WS","A","9","9","A",NA,"06806495"
1974-04-25,3.1,3.1,1,3.1,45404,4,116,1974.31312785388,1492,1974,0.922362691140638,-0.386325078129548,"WS","A","9","9","A",NA,"06806495"
1974-05-30,2.7,2.7,1,2.7,45439,5,151,1974.40901826484,1493,1974,0.541024740608017,-0.841006676578746,"WS","A","9","9","A",NA,"06806495"
1974-06-26,NA,0.1,0,0.05,45466,6,178,1974.48299086758,1494,1974,0.106668207763248,-0.994294671338722,"WS","A","9","9","A",NA,"06806495"
1974-10-02,2.9,2.9,1,2.9,45564,10,276,1974.75148401826,1498,1975,-0.99995652845388,0.00932422664165202,"WS","A","9","9","A",NA,"06806495"
1975-05-28,3,3,1,3,45802,5,149,1975.40353881279,1505,1975,0.56965293493984,-0.821885353145088,"WS","A","9","9","A",NA,"06806495"
1980-04-03,3.8,3.8,1,3.8,47574,4,94,1980.25489526412,1564,1980,0.999527014573898,-0.0307530020809428,"WS","A","9","9","A",NA,"06806495"
1980-07-29,2,2,1,2,47691,7,211,1980.57456739526,1567,1980,-0.45156694896136,-0.892237238970516,"WS","A","9","9","A",NA,"06806495"
1981-03-23,1.3,1.3,1,1.3,47928,3,83,1981.22271689498,1575,1981,0.985342714797635,0.170586442589168,"WS","A","9","9","A",NA,"06806495"
1972-10-25,1.1,1.1,1,1.1,44857,10,299,1972.81500455373,1474,1973,-0.917743262130719,0.397174149226339,"WS","A","9","9","A",NA,"06806501"
1972-11-21,2.8,2.8,1,2.8,44884,11,326,1972.88877504554,1475,1973,-0.64333539592519,0.765584461930739,"WS","A","9","9","A",NA,"06806501"
1972-12-19,4.4,4.4,1,4.4,44912,12,354,1972.96527777778,1476,1973,-0.216439613938861,0.976296007119765,"WS","A","9","9","A",NA,"06806501"
1973-01-24,3.1,3.1,1,3.1,44948,1,24,1973.06381278539,1477,1973,0.39029092382248,0.920691585049953,"WS","A","9","9","A",NA,"06806501"
1973-02-22,3,3,1,3,44977,2,53,1973.14326484018,1478,1973,0.783426070610068,0.621484989270432,"WS","A","9","9","A",NA,"06806501"
1973-03-14,5,5,1,5,44997,3,74,1973.19805936073,1479,1973,0.947217942889547,0.320590344003207,"WS","A","9","9","A",NA,"06806501"
1973-05-01,5.2,5.2,1,5.2,45045,5,122,1973.32956621005,1481,1973,0.877616482930217,-0.47936344133569,"WS","A","9","9","A",NA,"06806501"
1973-05-30,6.7,6.7,1,6.7,45074,5,151,1973.40901826484,1481,1973,0.541024740607043,-0.841006676579373,"WS","A","9","9","A",NA,"06806501"
1973-06-21,6.3,6.3,1,6.3,45096,6,173,1973.46929223744,1482,1973,0.191747682025537,-0.981444255389899,"WS","A","9","9","A",NA,"06806501"
1973-07-17,5.9,5.9,1,5.9,45122,7,199,1973.54052511416,1483,1973,-0.251884260907277,-0.967757365824303,"WS","A","9","9","A",NA,"06806501"
1973-08-07,5.8,5.8,1,5.8,45143,8,220,1973.59805936073,1484,1973,-0.5778771369405,-0.816123774069504,"WS","A","9","9","A",NA,"06806501"
1973-09-13,4.7,4.7,1,4.7,45180,9,257,1973.69942922374,1485,1973,-0.949942177193205,-0.312425767166272,"WS","A","9","9","A",NA,"06806501"
1973-10-25,6.8,6.8,1,6.8,45222,10,299,1973.81449771689,1486,1974,-0.919003427265528,0.394249541121119,"WS","A","9","9","A",NA,"06806501"
1973-11-15,6.1,6.1,1,6.1,45243,11,320,1973.87203196347,1487,1974,-0.720169702299133,0.693797953218643,"WS","A","9","9","A",NA,"06806501"
1973-12-20,6.7,6.7,1,6.7,45278,12,355,1973.96792237443,1488,1974,-0.20018786717377,0.979757530124886,"WS","A","9","9","A",NA,"06806501"
1974-01-22,5.4,5.4,1,5.4,45311,1,22,1974.05833333333,1489,1974,0.358367949545282,0.933580426497209,"WS","A","9","9","A",NA,"06806501"
1974-02-12,7.3,7.3,1,7.3,45332,2,43,1974.11586757991,1490,1974,0.665390999048148,0.746495022344896,"WS","A","9","9","A",NA,"06806501"
1974-03-06,7.8,7.8,1,7.8,45354,3,66,1974.17614155251,1491,1974,0.89423986289711,0.447588055700505,"WS","A","9","9","A",NA,"06806501"
1974-04-18,4.7,4.7,1,4.7,45397,4,109,1974.29394977169,1492,1974,0.962113765609987,-0.27264831197675,"WS","A","9","9","A",NA,"06806501"
1974-05-09,4.7,4.7,1,4.7,45418,5,130,1974.35148401826,1493,1974,0.803501182247392,-0.595303158169888,"WS","A","9","9","A",NA,"06806501"
1974-05-30,2.3,2.3,1,2.3,45439,5,151,1974.40901826484,1493,1974,0.541024740608017,-0.841006676578746,"WS","A","9","9","A",NA,"06806501"
1974-06-21,4.8,4.8,1,4.8,45461,6,173,1974.46929223744,1494,1974,0.191747682024889,-0.981444255390026,"WS","A","9","9","A",NA,"06806501"
1974-07-11,4.7,4.7,1,4.7,45481,7,193,1974.52408675799,1495,1974,-0.150764497185918,-0.988569707399674,"WS","A","9","9","A",NA,"06806501"
1974-07-31,3.6,3.6,1,3.6,45501,7,213,1974.57888127854,1495,1974,-0.475582146159367,-0.879671314898042,"WS","A","9","9","A",NA,"06806501"
1974-09-10,3.2,3.2,1,3.2,45542,9,254,1974.69121004566,1497,1974,-0.932548415622419,-0.361044945290911,"WS","A","9","9","A",NA,"06806501"
1974-10-02,3.3,3.3,1,3.3,45564,10,276,1974.75148401826,1498,1975,-0.99995652845388,0.00932422664165202,"WS","A","9","9","A",NA,"06806501"
1980-04-03,3.8,3.8,1,3.8,47574,4,94,1980.25489526412,1564,1980,0.999527014573898,-0.0307530020809428,"WS","A","9","9","A",NA,"06806501"
1980-07-29,2.2,2.2,1,2.2,47691,7,211,1980.57456739526,1567,1980,-0.45156694896136,-0.892237238970516,"WS","A","9","9","A",NA,"06806501"
1981-03-23,1.1,1.1,1,1.1,47928,3,83,1981.22271689498,1575,1981,0.985342714797635,0.170586442589168,"WS","A","9","9","A",NA,"06806501"
1988-11-17,3.7,3.7,1,3.7,50724,11,322,1988.87784608379,1667,1989,-0.694349580722838,0.719637867090121,"WS","9","9","9","A",NA,"395819095282700"
1988-11-17,3,3,1,3,50724,11,322,1988.87784608379,1667,1989,-0.694349580722838,0.719637867090121,"WS","9","9","9","A",NA,"395825095230000"
1988-11-17,0.91,0.91,1,0.91,50724,11,322,1988.87784608379,1667,1989,-0.694349580722838,0.719637867090121,"WS","9","9","9","A",NA,"400056095260500"
1988-11-17,0.85,0.85,1,0.85,50724,11,322,1988.87784608379,1667,1989,-0.694349580722838,0.719637867090121,"WS","9","9","9","A",NA,"400234095311300"
1971-06-04,0.25,0.25,1,0.25,44348,6,156,1971.42271689498,1458,1971,0.466724991972308,-0.884402499922094,"WS","A","9","9","R",NA,"06610000"
1971-07-02,0.46,0.46,1,0.46,44376,7,184,1971.49942922374,1459,1971,0.0035862852961189,-0.99999356925821,"WS","A","9","9","R",NA,"06610000"
1971-08-02,0.15,0.15,1,0.15,44407,8,215,1971.58436073059,1460,1971,-0.505580020888421,-0.862779718397728,"WS","A","9","9","R",NA,"06610000"
1971-09-28,0.19,0.19,1,0.19,44464,9,272,1971.74052511416,1461,1971,-0.998228466195731,-0.059497304783649,"WS","A","9","9","R",NA,"06610000"
1971-10-15,0.26,0.26,1,0.26,44481,10,289,1971.78710045662,1462,1972,-0.972952898210527,0.231003588421774,"WS","A","9","9","R",NA,"06610000"
1971-11-05,0.29,0.29,1,0.29,44502,11,310,1971.8446347032,1463,1972,-0.828368503815263,0.56018356088595,"WS","A","9","9","R",NA,"06610000"
1971-12-03,0.26,0.26,1,0.26,44530,12,338,1971.92134703196,1464,1972,-0.474319753630664,0.880352640318495,"WS","A","9","9","R",NA,"06610000"
1972-04-07,0.14,0.14,1,0.14,44656,4,98,1972.26582422587,1468,1972,0.995061251796583,-0.0992628086093519,"WS","A","9","9","R",NA,"06610000"
1972-06-28,0.01,0.01,1,0.01,44738,6,180,1972.48986794171,1470,1972,0.0636186071977993,-0.997974284647762,"WS","A","9","9","R",NA,"06610000"
1979-09-10,0.97,0.97,1,0.97,47368,9,254,1979.69121004566,1557,1979,-0.932548415622298,-0.361044945291223,"WS","A","9","9","R",NA,"06610000"
1979-10-25,0.57,0.57,1,0.57,47413,10,299,1979.81449771689,1558,1980,-0.9190034272654,0.394249541121418,"WS","A","9","9","R",NA,"06610000"
1979-11-05,2.2,2.2,1,2.2,47424,11,310,1979.8446347032,1559,1980,-0.82836850381536,0.560183560885807,"WS","A","9","9","R",NA,"06610000"
1979-12-06,1.4,1.4,1,1.4,47455,12,341,1979.92956621005,1560,1980,-0.428243887929493,0.903663196357488,"WS","A","9","9","R",NA,"06610000"
1980-01-14,1.4,1.4,1,1.4,47494,1,14,1980.03631602914,1561,1980,0.226205405997835,0.97407962420808,"WS","A","9","9","R",NA,"06610000"
1980-02-04,1,1,1,1,47515,2,35,1980.09369307832,1562,1980,0.555272822854596,0.831668258501603,"WS","A","9","9","R",NA,"06610000"
1980-03-03,1,1,1,1,47543,3,63,1980.17019581056,1563,1980,0.876898724993114,0.480675177334394,"WS","A","9","9","R",NA,"06610000"
1980-04-07,1.2,1.2,1,1.2,47578,4,98,1980.26582422587,1564,1980,0.9950612517966,-0.0992628086091802,"WS","A","9","9","R",NA,"06610000"
1980-05-05,0.43,0.43,1,0.43,47606,5,126,1980.34232695811,1565,1980,0.836403794651159,-0.548113758532972,"WS","A","9","9","R",NA,"06610000"
1980-06-09,1.5,1.5,1,1.5,47641,6,161,1980.43795537341,1566,1980,0.380038469609883,-0.924970681490272,"WS","A","9","9","R",NA,"06610000"
1980-06-30,0.27,0.27,1,0.27,47662,6,182,1980.49533242259,1566,1980,0.0293230500037283,-0.999569986913612,"WS","A","9","9","R",NA,"06610000"
1980-08-12,0.1,0.1,1,0.1,47705,8,225,1980.61281876138,1568,1980,-0.650969713814244,-0.759103702860553,"WS","A","9","9","R",NA,"06610000"
1980-09-08,0.06,0.06,1,0.06,47732,9,252,1980.68658925319,1569,1980,-0.921674553709993,-0.387963937813149,"WS","A","9","9","R",NA,"06610000"
1980-10-06,0.04,0.04,1,0.04,47760,10,280,1980.76309198543,1570,1981,-0.996618605342368,0.0821666324333223,"WS","A","9","9","R",NA,"06610000"
1980-11-03,0.1,0.1,1,0.1,47788,11,308,1980.83959471767,1571,1981,-0.845689650154854,0.533675009365214,"WS","A","9","9","R",NA,"06610000"
1980-12-01,0.34,0.34,1,0.34,47816,12,336,1980.91609744991,1572,1981,-0.503094130552473,0.864231621617522,"WS","A","9","9","R",NA,"06610000"
1981-01-05,0.33,0.33,1,0.33,47851,1,5,1981.01175799087,1573,1981,0.0738104509457767,0.997272288460469,"WS","A","9","9","R",NA,"06610000"
1981-02-04,0.28,0.28,1,0.28,47881,2,35,1981.09394977169,1574,1981,0.556613457858027,0.830771604312118,"WS","A","9","9","R",NA,"06610000"
1981-03-02,0.34,0.34,1,0.34,47907,3,62,1981.1651826484,1575,1981,0.861325642999787,0.508053281370177,"WS","A","9","9","R",NA,"06610000"
1981-04-07,0.14,0.14,1,0.14,47943,4,98,1981.26381278539,1576,1981,0.996236259671256,-0.0866793799944673,"WS","A","9","9","R",NA,"06610000"
1981-06-08,0.33,0.33,1,0.33,48005,6,160,1981.43367579909,1578,1981,0.404769957971211,-0.914418548108022,"WS","A","9","9","R",NA,"06610000"
1981-07-06,0.84,0.84,1,0.84,48033,7,188,1981.51038812785,1579,1981,-0.0652241974564217,-0.997870634935293,"WS","A","9","9","R",NA,"06610000"
1981-08-03,0.12,0.12,1,0.12,48061,8,216,1981.58710045662,1580,1981,-0.52035644832975,-0.853949159307302,"WS","A","9","9","R",NA,"06610000"
1981-09-03,0.01,0.01,1,0.01,48092,9,247,1981.67203196347,1581,1981,-0.882385741244724,-0.470526730003726,"WS","A","9","9","R",NA,"06610000"
1981-11-09,0.32,0.32,1,0.32,48159,11,314,1981.85559360731,1583,1982,-0.787863534924093,0.615849860223182,"WS","A","9","9","R",NA,"06610000"
1982-01-04,0.29,0.29,1,0.29,48215,1,4,1982.00901826484,1585,1982,0.0566331120450522,0.998395057389655,"WS","A","9","9","R",NA,"06610000"
1982-03-01,1.6,1.6,1,1.6,48271,3,61,1982.16244292237,1587,1982,0.852452726232777,0.522804312853582,"WS","A","9","9","R",NA,"06610000"
1982-05-03,0.1,0.1,1,0.1,48334,5,124,1982.3350456621,1589,1982,0.860595945848412,-0.509288344643068,"WS","A","9","9","R",NA,"06610000"
1982-07-19,2.7,2.7,1,2.7,48411,7,201,1982.54600456621,1591,1982,-0.285046762672649,-0.958513611322157,"WS","A","9","9","R",NA,"06610000"
1982-09-01,0.38,0.38,1,0.38,48455,9,245,1982.66655251142,1593,1982,-0.865666551749115,-0.500621035497708,"WS","A","9","9","R",NA,"06610000"
1982-11-01,1.3,1.3,1,1.3,48516,11,306,1982.83367579909,1595,1983,-0.864947511811453,0.501862333525019,"WS","A","9","9","R",NA,"06610000"
1983-01-03,1.2,1.2,1,1.2,48579,1,3,1983.00627853881,1597,1983,0.039438991529168,0.999221980316267,"WS","A","9","9","R",NA,"06610000"
1983-03-15,3.7,3.7,1,3.7,48650,3,75,1983.20079908676,1599,1983,0.95259603810098,0.30423804527757,"WS","A","9","9","R",NA,"06610000"
1983-05-02,3,3,1,3,48698,5,123,1983.33230593607,1601,1983,0.86923500093496,-0.494399143556701,"WS","A","9","9","R",NA,"06610000"
1983-06-20,4,4,1,4,48747,6,172,1983.46655251142,1602,1983,0.208613222052281,-0.977998222690085,"WS","9","9","9","R",NA,"06610000"
1983-08-29,0.43,0.43,1,0.43,48817,8,242,1983.65833333333,1604,1983,-0.838670567945103,-0.544639035015522,"WS","9","9","9","R",NA,"06610000"
1983-10-17,0.55,0.55,1,0.55,48866,10,291,1983.79257990868,1606,1984,-0.964424811238419,0.264357302656348,"WS","A","9","9","R",NA,"06610000"
1984-01-03,0.99,0.99,1,0.99,48944,1,3,1984.00626138434,1609,1984,0.0393312903986249,0.99922622543425,"WS","A","9","9","R",NA,"06610000"
1984-02-22,1.9,1.9,1,1.9,48994,2,53,1984.14287340619,1610,1984,0.781895190036334,0.623409906721128,"WS","A","9","9","R",NA,"06610000"
1984-04-23,3.5,3.5,1,3.5,49055,4,114,1984.30954007286,1612,1984,0.930836411209289,-0.36543614430843,"WS","9","9","9","R",NA,"06610000"
1984-06-26,3,3,1,3,49119,6,178,1984.48440346084,1614,1984,0.0978391751345333,-0.995202238647499,"WS","7","9","9","R",NA,"06610000"
1984-08-27,0.37,0.37,1,0.37,49181,8,240,1984.65380236794,1616,1984,-0.82282755164531,-0.568291140396702,"WS","A","9","9","R",NA,"06610000"
1984-11-13,0.6,0.6,1,0.6,49259,11,318,1984.86691712204,1619,1985,-0.742090923339423,0.670299232803711,"WS","9","9","9","R",NA,"06610000"
1985-01-07,1.5,1.5,1,1.5,49314,1,7,1985.01723744292,1621,1985,0.108094430321815,0.994140630963951,"WS","4","9","9","R",NA,"06610000"
1985-03-11,1.7,1.7,1,1.7,49377,3,71,1985.18984018265,1623,1985,0.929406360484212,0.369058013178811,"WS","A","9","9","R",NA,"06610000"
1985-05-06,2.8,2.8,1,2.8,49433,5,127,1985.34326484018,1625,1985,0.833159318479331,-0.553033046056976,"WS","9","9","9","R",NA,"06610000"
1985-06-24,1.2,1.2,1,1.2,49482,6,176,1985.47751141553,1626,1985,0.140830221277774,-0.990033761431828,"WS","9","9","9","R",NA,"06610000"
1985-08-27,0.14,0.14,1,0.14,49546,8,240,1985.65285388128,1628,1985,-0.819426219049688,-0.573184674894517,"WS","9","9","9","R",NA,"06610000"
1985-10-17,1.1,1.1,1,1.1,49597,10,291,1985.79257990868,1630,1986,-0.964424811238551,0.264357302655868,"WS","A","9","9","R",NA,"06610000"
1986-01-10,1.1,1.1,1,1.1,49682,1,10,1986.025456621,1633,1986,0.159267529131451,0.98723546034589,"WS","9","9","9","R",NA,"06610000"
1986-02-26,0.86,0.86,1,0.86,49729,2,57,1986.15422374429,1634,1986,0.824329265491791,0.566110644709817,"WS","4","9","9","R",NA,"06610000"
1986-04-21,2.5,2.5,1,2.5,49783,4,112,1986.30216894977,1636,1986,0.946757076075833,-0.321948814099912,"WS","6","9","9","R",NA,"06610000"
1986-06-23,1.3,1.3,1,1.3,49846,6,175,1986.4747716895,1638,1986,0.157851159502955,-0.987462916490322,"WS","9","9","9","R",NA,"06610000"
1986-09-04,0.39,0.39,1,0.39,49919,9,248,1986.6747716895,1641,1986,-0.890354350460126,-0.455268196359824,"WS","9","9","9","R",NA,"06610000"
1996-01-13,1.2,1.2,1,1.2,53337,1,13,1996.03358378871,1753,1996,0.209450702076213,0.977819207931498,"WS","4","9","9","R",NA,"06610000"
1996-02-13,1.3,1.3,1,1.3,53368,2,44,1996.11828324226,1754,1996,0.676644263218423,0.736310084851211,"WS","9","9","9","R",NA,"06610000"
1996-03-28,0.64,0.64,1,0.64,53412,3,88,1996.23850182149,1755,1996,0.997391451408997,0.0721823569596748,"WS","9","9","9","R",NA,"06610000"
1996-04-09,1,1,1,1,53424,4,100,1996.27128870674,1756,1996,0.991067342731221,-0.133362371648368,"WS","9","9","9","R",NA,"06610000"
1996-04-23,0.71,0.71,1,0.71,53438,4,114,1996.30954007286,1756,1996,0.930836411209716,-0.365436144307342,"WS","9","7","9","R",NA,"06610000"
1996-05-08,0.62,0.62,1,0.62,53453,5,129,1996.35052367942,1757,1996,0.807078584637418,-0.59044403479048,"WS","A","9","9","R",NA,"06610000"
1996-05-17,0.67,0.67,1,0.67,53462,5,138,1996.37511384335,1757,1996,0.706600807650025,-0.70761239293015,"WS","A","7","9","R",NA,"06610000"
1996-06-04,1.6,1.6,1,1.6,53480,6,156,1996.42429417122,1758,1996,0.457937505241743,-0.888984387541743,"WS","9","7","9","R",NA,"06610000"
1996-06-24,3.3,3.3,1,3.3,53500,6,176,1996.47893897996,1758,1996,0.131944416954531,-0.991257116410535,"WS","A","7","9","R",NA,"06610000"
1996-07-18,1.2,1.2,1,1.2,53524,7,200,1996.54451275046,1759,1996,-0.27604988406408,-0.961143309558053,"WS","A","9","9","R",NA,"06610000"
1996-08-26,0.45,0.45,1,0.45,53563,8,239,1996.6510701275,1760,1996,-0.812950833004348,-0.582332330475938,"WS","9","9","9","R",NA,"06610000"
1996-09-09,0.4,0.4,1,0.4,53577,9,253,1996.68932149362,1761,1996,-0.928198659738919,-0.372085001120543,"WS","A","7","9","R",NA,"06610000"
1998-10-20,0.53,0.53,1,0.53,54348,10,294,1998.80079908676,1786,1999,-0.94949301979846,0.313788153622793,"WS","9","9","9","R",NA,"06610000"
1998-12-11,1.09,1.09,1,1.09,54400,12,346,1998.94326484018,1788,1999,-0.348975379170422,0.937131892922688,"WS","A","9","9","R",NA,"06610000"
1999-03-01,1.39,1.39,1,1.39,54480,3,61,1999.16244292237,1791,1999,0.852452726232942,0.522804312853313,"WS","9","7","4","R",NA,"06610000"
1999-06-15,3.35,3.35,1,3.35,54586,6,167,1999.45285388128,1794,1999,0.291914392776864,-0.956444450707784,"WS","9","9","9","R",NA,"06610000"
1999-10-12,0.33,0.33,1,0.33,54705,10,286,1999.77888127854,1798,2000,-0.983580101616083,0.180472113371836,"WS","9","9","9","R",NA,"06610000"
2000-03-07,0.88,0.88,1,0.88,54852,3,67,2000.18112477231,1803,2000,0.907813479220543,0.419374161037007,"WS","4","7","9","R",NA,"06610000"
2000-10-03,0.08,0.08,1,0.08,55062,10,277,2000.75489526412,1810,2001,-0.999527014573929,0.0307530020799329,"WS","A","9","9","R",NA,"06610000"
2000-11-28,0.38,0.38,1,0.38,55118,11,333,2000.9079007286,1811,2001,-0.546916640670197,0.837187068795277,"WS","5","9","9","R",NA,"06610000"
2001-01-06,0.45,0.45,1,0.45,55157,1,6,2001.01449771689,1813,2001,0.0909659182162478,0.995854006229364,"WS","4","9","9","R",NA,"06610000"
2001-03-01,0.68,0.68,1,0.68,55211,3,61,2001.16244292237,1815,2001,0.852452726232682,0.522804312853738,"WS","4","9","9","R",NA,"06610000"
2001-03-16,1.07,1.07,1,1.07,55226,3,76,2001.20353881279,1815,2001,0.95769185854814,0.28779559425156,"WS","8","9","A","R",NA,"06610000"
2001-04-10,2.56,2.56,1,2.56,55251,4,101,2001.27203196347,1816,2001,0.99043373296688,-0.137989204654894,"WS","A","9","9","R",NA,"06610000"
2001-04-24,2.7,2.7,1,2.7,55265,4,115,2001.31038812785,1816,2001,0.928875984316433,-0.370390882393422,"WS","9","9","9","R",NA,"06610000"
2001-05-07,2.96,2.96,1,2.96,55278,5,128,2001.34600456621,1817,2001,0.823516322148718,-0.567292576326052,"WS","5","9","9","R",NA,"06610000"
2001-05-22,2.23,2.23,1,2.23,55293,5,143,2001.38710045662,1817,2001,0.651354926877786,-0.758773193538118,"WS","9","7","9","R",NA,"06610000"
2001-06-05,2.19,2.19,1,2.19,55307,6,157,2001.425456621,1818,2001,0.45143230641302,-0.89230536966143,"WS","9","9","9","R",NA,"06610000"
2001-06-15,1.78,1.78,1,1.78,55317,6,167,2001.45285388128,1818,2001,0.29191439277734,-0.956444450707639,"WS","5","9","9","R",NA,"06610000"
2001-07-10,1.7,1.7,1,1.7,55342,7,192,2001.52134703196,1819,2001,-0.133725557339112,-0.991018403115878,"WS","5","9","9","R",NA,"06610000"
2001-08-07,1.46,1.46,1,1.46,55370,8,220,2001.59805936073,1820,2001,-0.57787713694075,-0.816123774069327,"WS","5","9","9","R",NA,"06610000"
2001-08-21,0.37,0.37,1,0.37,55384,8,234,2001.63641552511,1820,2001,-0.755963036226153,-0.654614304655601,"WS","9","7","9","R",NA,"06610000"
2001-09-05,0.21,0.21,1,0.21,55399,9,249,2001.67751141553,1821,2001,-0.898059128464951,-0.439874756926074,"WS","9","9","9","S",NA,"06610000"
2001-10-16,0.36,0.36,1,0.36,55440,10,290,2001.78984018265,1822,2002,-0.968832397698659,0.247717147507933,"WS","9","9","9","S","LRL","06610000"
2001-12-05,1.28,1.28,1,1.28,55490,12,340,2001.92682648402,1824,2002,-0.443735515421087,0.896157794338688,"WS","5","9","9","S",NA,"06610000"
2002-01-17,1.31,1.31,1,1.31,55533,1,17,2002.0446347032,1825,2002,0.276786280617034,0.960931503730723,"WS","4","9","9","S",NA,"06610000"
2002-02-11,1.16,1.16,1,1.16,55558,2,42,2002.11312785388,1826,2002,0.652442729504167,0.757838033300753,"WS","4","9","9","S","LRL","06610000"
2002-03-27,1.02,1.02,1,1.02,55602,3,87,2002.23367579909,1827,2002,0.994744514624854,0.102388234791714,"WS","9","9","9","S","LRL","06610000"
2002-04-12,0.72,0.72,1,0.72,55618,4,103,2002.27751141553,1828,2002,0.985096991858138,-0.171999757651128,"WS","9","9","9","S","LRL","06610000"
2002-04-24,0.62,0.62,1,0.62,55630,4,115,2002.31038812785,1828,2002,0.928875984316188,-0.370390882394036,"WS","9","9","9","S","LRL","06610000"
2002-05-07,1.12,1.12,1,1.12,55643,5,128,2002.34600456621,1829,2002,0.823516322148343,-0.567292576326596,"WS","9","7","9","S","LRL","06610000"
2002-05-13,1.71,1.71,1,1.71,55649,5,134,2002.36244292237,1829,2002,0.760638827794104,-0.649175302712612,"WS","9","9","9","S","LRL","06610000"
2002-06-04,0.84,0.84,1,0.84,55671,6,156,2002.42271689498,1830,2002,0.466724991971894,-0.884402499922312,"WS","9","9","9","S","LRL","06610000"
2002-06-12,1.7,1.7,1,1.7,55679,6,164,2002.4446347032,1830,2002,0.340896561527229,-0.940100810731973,"WS","7","9","7","S","LRL","06610000"
2002-07-02,0.12,0.12,1,0.12,55699,7,184,2002.49942922374,1831,2002,0.00358628529565043,-0.999993569258212,"WS","9","9","9","S","LRL","06610000"
2002-07-15,0.33,0.33,1,0.33,55712,7,197,2002.5350456621,1831,2002,-0.218423226288151,-0.975854135728222,"WS","9","7","9","S","LRL","06610000"
2002-08-12,0.09,0.09,1,0.09,55740,8,225,2002.61175799087,1832,2002,-0.645895852853313,-0.763425534853853,"WS","9","9","9","S","LRL","06610000"
2002-09-10,0.08,0.08,1,0.08,55769,9,254,2002.69121004566,1833,2002,-0.932548415621872,-0.361044945292322,"WS","9","7","9","S","LRL","06610000"
2002-10-16,0.46,0.46,1,0.46,55805,10,290,2002.78984018265,1834,2003,-0.968832397698496,0.247717147508573,"WS","A","9","9","S","LRL","06610000"
2002-12-02,0.65,0.65,1,0.65,55852,12,337,2002.91860730594,1836,2003,-0.489403301581815,0.872057571723805,"WS","A","9","9","S","LRL","06610000"
2003-01-08,0.82,0.82,1,0.82,55889,1,8,2003.01997716895,1837,2003,0.125190911715436,0.992132670374208,"WS","A","9","9","S","LRL","06610000"
2003-02-20,0.76,0.76,1,0.76,55932,2,51,2003.13778538813,1838,2003,0.761569297971054,0.648083485662053,"WS","4","9","9","S","LRL","06610000"
2003-03-20,0.84,0.84,1,0.84,55960,3,80,2003.2144977169,1839,2003,0.975223456540894,0.221222082560561,"WS","A","9","9","S","LRL","06610000"
2003-04-09,0.55,0.55,1,0.55,55980,4,100,2003.26929223744,1840,2003,0.99266224684703,-0.120920071471223,"WS","A","9","9","S","LRL","06610000"
2003-04-22,0.65,0.65,1,0.65,55993,4,113,2003.3049086758,1840,2003,0.941074984197177,-0.338197980653764,"WS","9","9","9","S","LRL","06610000"
2003-05-01,1.16,1.16,1,1.16,56002,5,122,2003.32956621005,1841,2003,0.877616482930309,-0.479363441335521,"WS","A","9","9","S","LRL","06610000"
2003-05-21,2.25,2.25,1,2.25,56022,5,142,2003.38436073059,1841,2003,0.664319454838293,-0.747448768761681,"WS","A","9","9","S","LRL","06610000"
2003-06-06,1.13,1.13,1,1.13,56038,6,158,2003.42819634703,1842,2003,0.436005851717288,-0.8999438300629,"WS","A","9","9","S","LRL","06610000"
2003-06-17,1.37,1.37,1,1.37,56049,6,169,2003.45833333333,1842,2003,0.258819045103459,-0.965925826288817,"WS","A","9","9","S","LRL","06610000"
2003-06-26,1.44,1.44,1,1.44,56058,6,178,2003.48299086758,1842,2003,0.106668207764096,-0.994294671338631,"WS","A","9","9","S","LRL","06610000"
2003-07-11,2.62,2.62,1,2.62,56073,7,193,2003.52408675799,1843,2003,-0.150764497186874,-0.988569707399528,"WS","A","9","9","S","LRL","06610000"
2003-08-05,0.56,0.56,1,0.56,56098,8,218,2003.59257990868,1844,2003,-0.549442391790733,-0.835531602097298,"WS","A","9","9","S","LRL","06610000"
2003-09-09,0.09,0.09,1,0.09,56133,9,253,2003.68847031963,1845,2003,-0.92619545328006,-0.377043740596956,"WS","A","9","9","S","LRL","06610000"
